store_id,item_id,date,algorithm,point_forecast,q05,q10,q25,q50,q75,q90,q95
STORE_01,ITEM_001,2025-02-17,Weighted Snaive,44.77479892761394,33.34205872943359,35.86832047712933,40.08959309161137,44.779733435254876,49.46987377889838,53.69114639338042,56.21740814107616
STORE_01,ITEM_001,2025-02-18,Weighted Snaive,47.58623771224308,32.260275237153884,35.646440659888235,41.30457461221216,47.591172219884015,53.87776982755587,59.535903779879796,62.92206920261414
STORE_01,ITEM_001,2025-02-19,Weighted Snaive,40.09651474530831,28.090337248836192,30.743255222437647,35.17616483706706,40.101449252949244,45.026733668831426,49.45964328346084,52.11256125706229
STORE_01,ITEM_001,2025-02-20,Weighted Snaive,43.88739946380697,28.34961843223612,31.782568636882424,37.51887790846595,43.892333971447904,50.265790034429855,56.002099306013385,59.43504951065968
STORE_01,ITEM_001,2025-02-21,Weighted Snaive,42.29311885612154,30.67216538113204,33.239998166109466,37.53073416117462,42.29805336376247,47.06537256635032,51.356108561415475,53.923941346392894
STORE_01,ITEM_001,2025-02-22,Weighted Snaive,43.23681858802502,40.14082889182868,40.82573613041897,41.97018609581102,43.24175309566595,44.513320095520875,45.65777006091293,46.342677299503215
STORE_01,ITEM_001,2025-02-23,Weighted Snaive,44.09204647006256,35.420443322216705,37.33684728939214,40.539074292314986,44.096980977703495,47.654887663092005,50.85711466601485,52.77351863319028
STORE_01,ITEM_001,2025-02-24,Weighted Snaive,46.15638963360143,27.81290660799173,31.865557740079744,38.63736009014765,46.16132414124236,53.68528819233707,60.45709054240498,64.50974167449299
STORE_01,ITEM_001,2025-02-25,Weighted Snaive,41.00804289544236,26.738430935075268,29.891278138316718,35.1595475758874,41.01297740308329,46.86640723027918,52.13467666784986,55.28752387109131
STORE_01,ITEM_001,2025-02-26,Weighted Snaive,41.024128686327074,29.896247299531247,32.35517428089929,36.463933453193114,41.02906319396801,45.5941929347429,49.70295210703672,52.16187908840476
STORE_01,ITEM_001,2025-02-27,Weighted Snaive,39.8632707774799,30.590846444571355,32.63995497067751,36.06392547303866,39.86820528512083,43.672485097203,47.09645559956415,49.1455641256703
STORE_01,ITEM_001,2025-02-28,Weighted Snaive,33.18051831992851,25.043332284388494,26.841698491017624,29.84668957152531,33.18545282756944,36.524216083613574,39.52920716412126,41.327573370750386
STORE_01,ITEM_001,2025-03-01,Weighted Snaive,41.66666666666666,30.829177695908832,33.22396513219222,37.22554993689796,41.67160117430759,46.117652411717216,50.11923721642296,52.51402465270634
STORE_01,ITEM_001,2025-03-02,Weighted Snaive,40.85522788203753,28.953983645687867,31.583724803378175,35.97790697482565,40.860162389678464,45.74241780453128,50.136599975978754,52.76634113366906
STORE_01,ITEM_001,2025-03-03,Weighted Snaive,48.27703306523682,38.86979212471182,40.94867786056868,44.42240477481826,48.281967572877754,52.14153037093725,55.61525728518683,57.694143021043686
STORE_01,ITEM_001,2025-03-04,Weighted Snaive,47.34941912421805,37.77382320124193,39.88989383377922,43.42575507998097,47.354353631858984,51.282952183736995,54.81881342993875,56.93488406247603
STORE_01,ITEM_001,2025-03-05,Weighted Snaive,44.54244861483467,33.04813460643977,35.58799628291524,39.83199378208872,44.5473831224756,49.26277246286248,53.50676996203596,56.04663163851143
STORE_01,ITEM_001,2025-03-06,Weighted Snaive,39.72654155495979,21.19851819810521,25.291929116751387,32.131839283013356,39.73147606260072,47.331112842188084,54.17102300845005,58.26443392709622
STORE_01,ITEM_001,2025-03-07,Weighted Snaive,44.35746201966041,28.814915550630012,32.248918306837254,37.98698634592916,44.36239652730134,50.737806708673524,56.47587474776543,59.909877503972666
STORE_01,ITEM_001,2025-03-08,Weighted Snaive,43.79088471849867,36.908030018968915,38.429349592029595,40.971407895170216,43.7958192261396,46.62023055710898,49.1622888602496,50.683608433310276
STORE_01,ITEM_001,2025-03-09,Weighted Snaive,45.91152815013405,29.986069094260202,33.50464650796854,39.38403509150294,45.916462657774986,52.448890224047034,58.328278807581434,61.84685622128977
STORE_01,ITEM_001,2025-03-10,Weighted Snaive,53.228775692582666,45.49550808833195,47.20466003520983,50.06057799934201,53.2337102002236,56.40684240110519,59.26276036523737,60.97191231211524
STORE_01,ITEM_001,2025-03-11,Weighted Snaive,44.73100983020554,20.902293493707962,26.16647891461692,34.96270194063839,44.73594433784647,54.50918673505455,63.30540976107602,68.56959518198497
STORE_01,ITEM_001,2025-03-12,Weighted Snaive,43.38159070598749,32.16590915441054,34.644228731164695,38.78539208006523,43.386525213628424,47.98765834719162,52.12882169609215,54.607141272846306
STORE_01,ITEM_001,2025-03-13,Weighted Snaive,41.634495084897225,21.610138980351024,26.034047861174244,33.42620563129301,41.63942959253816,49.852653553783306,57.24481132390207,61.66872020472528
STORE_01,ITEM_001,2025-03-14,Weighted Snaive,39.513851653261845,26.68678687873335,29.52101584281685,34.25688817281991,39.51878616090278,44.78068414898564,49.516556478988704,52.3507854430722
STORE_01,ITEM_001,2025-03-15,Weighted Snaive,42.14030384271671,32.029916875621176,34.264107859761175,37.9973430344121,42.145238350357644,46.29313366630319,50.02636884095411,52.26055982509411
STORE_01,ITEM_001,2025-03-16,Weighted Snaive,43.2207327971403,28.697037866007907,31.90600487561687,37.268048049010964,43.22566730478123,49.1832865605515,54.54532973394559,57.754296743554555
STORE_01,ITEM_001,2025-03-17,Weighted Snaive,44.59428060768544,35.64892820823498,37.62579571197497,40.929054633426276,44.59921511532637,48.26937559722647,51.57263451867777,53.54950202241777
STORE_01,ITEM_001,2025-03-18,Weighted Snaive,52.325290437890985,43.727388289073986,45.62751377138231,48.8025401398351,52.33022494553192,55.85790975122873,59.03293611968152,60.93306160198985
STORE_01,ITEM_001,2025-03-19,Weighted Snaive,38.69079535299375,27.277917181819262,29.799791964476473,34.013734152729015,38.695729860634685,43.377725568540356,47.5916677567929,50.1135425394501
STORE_01,ITEM_001,2025-03-20,Weighted Snaive,37.437890974084,29.26259318680706,31.069377211133144,34.08843409592665,37.44282548172493,40.79721686752321,43.81627375231672,45.623057776642796
STORE_01,ITEM_001,2025-03-21,Weighted Snaive,38.96782841823057,18.490964304347987,23.01481952076079,30.573983235424663,38.9727629258715,47.37154261631834,54.93070633098221,59.454561547395
STORE_01,ITEM_001,2025-03-22,Weighted Snaive,38.309204647006254,30.103236806245732,31.916794985713324,34.94717118673018,38.31413915464719,41.68110712256419,44.71148332358105,46.52504150304864
STORE_01,ITEM_001,2025-03-23,Weighted Snaive,46.25290437890974,35.957849432017674,38.232828396702956,42.03421849846419,46.25783888655067,50.48145927463715,54.28284937639839,56.55782834108366
STORE_01,ITEM_001,2025-03-24,Weighted Snaive,52.65058087578195,48.74952999806131,49.61225268601076,51.053824470824864,52.65551538342288,54.2572062960209,55.698778080835,56.56150076878444
STORE_01,ITEM_001,2025-03-25,Weighted Snaive,47.13672922252011,31.18159204921966,34.70672452719821,40.59706633571623,47.14166373016104,53.686261124605856,59.57660293312387,63.10173541110242
STORE_01,ITEM_001,2025-03-26,Weighted Snaive,46.41376228775692,29.143434826949008,32.959055975022366,39.334791614566406,46.41869679539785,53.50260197622929,59.87833761577333,63.69395876384668
STORE_01,ITEM_001,2025-03-27,Weighted Snaive,38.301161751563896,23.070528584561277,26.43563843519312,32.05858944973174,38.30609625920483,44.553603068677916,50.17655408321654,53.54166393384837
STORE_01,ITEM_001,2025-03-28,Weighted Snaive,40.14030384271671,17.264260152931637,22.318026889329403,30.76264951950408,40.145238350357644,49.52782718121121,57.972449811385886,63.02621654778365
STORE_01,ITEM_001,2025-03-29,Weighted Snaive,41.28507596067918,30.654695756279352,33.003738671274995,36.928886386613165,41.29001046832011,45.65113455002706,49.57628226536523,51.92532518036087
STORE_01,ITEM_001,2025-03-30,Weighted Snaive,45.28507596067918,30.212506342925508,33.5427043860053,39.10731930085988,45.29001046832011,51.472701635780346,57.03731655063493,60.36751459371471
STORE_01,ITEM_001,2025-03-31,Weighted Snaive,43.87935656836461,35.56707776760153,37.40411705826724,40.4737291665485,43.88429107600554,47.294852985462576,50.36446509374384,52.20150438440954
STORE_01,ITEM_001,2025-04-01,Weighted Snaive,52.45397676496872,34.836629528329695,38.72889761801697,45.23270693635291,52.458911272609654,59.6851156088664,66.18892492720234,70.08119301688961
STORE_01,ITEM_001,2025-04-02,Weighted Snaive,51.70688114387847,36.188600245677364,39.617243417445565,45.34635582593502,51.7118156515194,58.07727547710378,63.80638788559324,67.23503105736144
STORE_01,ITEM_001,2025-04-03,Weighted Snaive,36.55406613047364,23.67151128023544,26.517996446671926,31.274348353424074,36.559000638114576,41.84365292280508,46.60000482955722,49.44648999599371
STORE_01,ITEM_001,2025-04-04,Weighted Snaive,44.65862377122431,31.252753728033177,34.21482455221461,39.164315025115194,44.663558278865246,50.1628015326153,55.11229200551588,58.07436282969731
STORE_01,ITEM_001,2025-04-05,Weighted Snaive,46.365504915102775,33.594907374520346,36.41666430938592,41.13169642541168,46.37043942274371,51.60918242007573,56.32421453610149,59.14597147096706
STORE_01,ITEM_001,2025-04-06,Weighted Snaive,44.50580875781948,34.65836222480985,36.83447703720704,40.470669475270775,44.51074326546041,48.55081705565005,52.18700949371379,54.363124306110976
STORE_01,ITEM_001,2025-04-07,Weighted Snaive,53.13226094727436,41.249615956522646,43.87524906219202,48.262566858833246,53.13719545491529,58.01182405099734,62.39914184763857,65.02477495330794
STORE_01,ITEM_001,2025-04-08,Weighted Snaive,55.73100983020554,39.75389596904071,43.283882481368096,49.18233516845409,55.73594433784647,62.28955350723885,68.18800619432484,71.71799270665223
STORE_01,ITEM_001,2025-04-09,Weighted Snaive,38.32529043789097,22.887960528006936,26.298723895489438,31.997959934971455,38.3302249455319,44.66248995609235,50.36172599557437,53.77248936305686
STORE_01,ITEM_001,2025-04-10,Weighted Snaive,40.71492403932082,27.41451358484928,30.353291341885296,35.26386012088861,40.71985854696175,46.1758569730349,51.08642575203821,54.02520350907422
STORE_01,ITEM_001,2025-04-11,Weighted Snaive,40.228775692582666,20.073220609869587,24.52610766749924,31.966686700490783,40.2337102002236,48.50073369995641,55.94131273294796,60.3941997905776
STORE_01,ITEM_001,2025-04-12,Weighted Snaive,40.75871313672922,32.94319339158929,34.67051253088511,37.55678707699295,40.76364764437015,43.97050821174736,46.85678275785519,48.584101897151015
STORE_01,ITEM_001,2025-04-13,Weighted Snaive,49.44146559428061,34.431110848603964,37.74756737030739,43.28922080544979,49.44640010192154,55.60357939839329,61.145232833535694,64.4616893552391
STORE_01,ITEM_001,2025-04-14,Weighted Snaive,34.90348525469169,15.675060261625283,19.92317026964886,27.021575831358177,34.90841976233262,42.795263693307064,49.89366925501638,54.14177926303995
STORE_01,ITEM_001,2025-04-15,Weighted Snaive,43.341376228775694,35.98271597480523,37.60912765814536,40.326790269717385,43.346310736416626,46.36583120311587,49.08349381468789,50.70990549802802
STORE_01,ITEM_001,2025-04-16,Weighted Snaive,46.52993744414656,37.89843426554341,39.80598127350404,42.99340868591924,46.534871951787494,50.076335217655746,53.26376263007095,55.17130963803158
STORE_01,ITEM_001,2025-04-17,Weighted Snaive,37.6988382484361,31.093964989134157,32.55388625379046,34.99335067564412,37.70377275607703,40.414194836509935,42.8536592583636,44.313580523019894
STORE_01,ITEM_001,2025-04-18,Weighted Snaive,32.309204647006254,20.705851807938252,23.269797105781517,27.554037280295397,32.31413915464719,37.074241028998976,41.35848120351285,43.922426501356114
STORE_01,ITEM_001,2025-04-19,Weighted Snaive,39.268990169794456,26.945935204283565,29.66884252880893,34.21870128009451,39.27392467743539,44.32914807477627,48.87900682606185,51.601914150587206
STORE_01,ITEM_001,2025-04-20,Weighted Snaive,40.53798033958892,28.299799010956622,31.00396012807979,35.52249478873838,40.54291484722985,45.56333490572133,50.081869566379915,52.78603068350308
STORE_01,ITEM_001,2025-04-21,Weighted Snaive,49.76675603217158,43.130358775543385,44.59724280760024,47.04834170849225,49.77169053981251,52.49503937113277,54.94613827202478,56.413022304081636
STORE_01,ITEM_001,2025-04-22,Weighted Snaive,49.405719392314566,32.17439163560447,35.981398842193414,42.342740963201976,49.4106538999555,56.47856683670902,62.83990895771758,66.64691616430652
STORE_01,ITEM_001,2025-04-23,Weighted Snaive,40.65058087578196,27.103796899742164,30.096991661911773,35.09848887053726,40.655515383422895,46.21254189630853,51.21403910493402,54.20723386710362
STORE_01,ITEM_001,2025-04-24,Weighted Snaive,50.53798033958892,38.99200314987448,41.54327577499893,45.8063404690429,50.54291484722985,55.2794892254168,59.54255391946077,62.09382654458522
STORE_01,ITEM_001,2025-04-25,Weighted Snaive,44.98391420911528,33.883388561518316,36.336273426871045,40.434936488224565,44.98884871675621,49.54276094528785,53.64142400664137,56.094308871994095
STORE_01,ITEM_001,2025-04-26,Weighted Snaive,46.9195710455764,42.235353270355404,43.27105557401378,45.00166871225127,46.92450555321733,48.847342394183386,50.57795553242088,51.613657836079256
STORE_01,ITEM_001,2025-04-27,Weighted Snaive,52.441465594280615,45.22751915913367,46.82196761618352,49.48622107807707,52.44640010192155,55.40657912576602,58.070832587659574,59.665281044709424
STORE_01,ITEM_001,2025-04-28,Weighted Snaive,50.10813226094728,28.254650793865228,33.08256219740075,41.14979046916591,50.11306676858821,59.076343068010516,67.14357133977568,71.97148274331119
STORE_01,ITEM_001,2025-04-29,Weighted Snaive,41.73100983020554,22.09623129672564,26.434093411850572,33.68247080927509,41.73594433784647,49.78941786641785,57.03779526384237,61.37565737896729
STORE_01,ITEM_001,2025-04-30,Weighted Snaive,39.61036639857015,30.16194402932481,32.24992558848207,35.73885122465316,39.61530090621108,43.491750587769005,46.980676223940094,49.06865778309735
STORE_01,ITEM_001,2025-05-01,Weighted Snaive,36.34941912421805,27.078408667619126,29.127204908079044,32.55065359481774,36.354353631858984,40.15805366890023,43.581502355638925,45.63029859609884
STORE_01,ITEM_001,2025-05-02,Weighted Snaive,40.91957104557641,33.02532295582061,34.77003097970862,37.68536158954078,40.924505553217344,44.163649516893905,47.078980126726066,48.823688150614075
STORE_01,ITEM_001,2025-05-03,Weighted Snaive,37.18856121537086,27.020843889338458,29.2676975428137,33.02209148271919,37.19349572301179,41.364899963304396,45.119293903209886,47.36614755668513
STORE_01,ITEM_001,2025-05-04,Weighted Snaive,45.10813226094727,37.00238713145879,38.79380892322093,41.78719619096917,45.113066768588205,48.43893734620724,51.43232461395548,53.22374640571762
STORE_01,ITEM_001,2025-05-05,Weighted Snaive,52.50580875781949,38.20595814304966,41.36548421746766,46.644913755934034,52.51074326546042,58.376572774986805,63.65600231345318,66.81552838787117
STORE_01,ITEM_001,2025-05-06,Weighted Snaive,42.42180518319928,31.18201815073443,33.66566195254684,37.81572184807492,42.426739690840215,47.03775753360551,51.18781742913359,53.671461230945994
STORE_01,ITEM_001,2025-05-07,Weighted Snaive,47.98391420911528,37.573792675447834,39.87418662386757,43.71804404910931,47.98884871675621,52.25965338440311,56.103510809644845,58.403904758064584
STORE_01,ITEM_001,2025-05-08,Weighted Snaive,34.38159070598749,29.80123918366518,30.814000343400235,32.50627983601421,34.386525213628424,36.26677059124264,37.95905008385661,38.97181124359166
STORE_01,ITEM_001,2025-05-09,Weighted Snaive,40.97587131367292,28.439241724831593,31.20932169721375,35.83800387474646,40.98080582131385,46.12360776788124,50.75228994541395,53.522369917796105
STORE_01,ITEM_001,2025-05-10,Weighted Snaive,40.68275245755138,34.23813889681251,35.66266328609072,38.04298108119121,40.68768696519231,43.33239284919342,45.71271064429391,47.13723503357211
STORE_01,ITEM_001,2025-05-11,Weighted Snaive,45.21268990169794,36.14917543725235,38.15214162910017,41.499010314062296,45.217624409338875,48.93623850461545,52.28310718957758,54.286073381425396
STORE_01,ITEM_001,2025-05-12,Weighted Snaive,41.85522788203753,32.430591482125166,34.513319387370835,37.99346639820621,41.860162389678464,45.72685838115072,49.207005391986094,51.28973329723176
STORE_01,ITEM_001,2025-05-13,Weighted Snaive,42.71492403932082,33.22970452073617,35.32581353876869,38.828319802365556,42.71985854696175,46.61139729155795,50.11390355515481,52.210012573187335
STORE_01,ITEM_001,2025-05-14,Weighted Snaive,38.437890974084006,24.757544275270682,27.78023929917523,32.83103015169781,38.44282548172494,44.054620811752066,49.10541166427465,52.12810668817919
STORE_01,ITEM_001,2025-05-15,Weighted Snaive,41.83109919571045,25.918873045245064,29.434527681063305,35.30903243089483,41.83603370335138,48.363034975807935,54.237539725639465,57.7531943614577
STORE_01,ITEM_001,2025-05-16,Weighted Snaive,35.405719392314566,25.23454066955971,27.482158848548963,31.237830277067143,35.4106538999555,39.58347752284386,43.339148951362034,45.586767130351284
STORE_01,ITEM_001,2025-05-17,Weighted Snaive,30.268990169794456,16.023727442432246,19.171196582605106,24.430479512593543,30.273924677435392,36.11736984227724,41.37665277226568,44.52412191243853
STORE_01,ITEM_001,2025-05-18,Weighted Snaive,32.405719392314566,19.88912263868562,22.654777919284122,27.27606663085042,32.4106538999555,37.54524116906058,42.166529880626875,44.93218516122538
STORE_01,ITEM_001,2025-05-19,Weighted Snaive,40.49776586237712,30.080480706070972,32.38245689793727,36.22895818260349,40.502700370018054,44.77644255743262,48.62294384209884,50.92492003396514
STORE_01,ITEM_001,2025-05-20,Weighted Snaive,53.975871313672926,44.85395843820838,46.869823202159175,50.23824483555741,53.98080582131386,57.723366807070306,61.09178844046854,63.10765320441933
STORE_01,ITEM_001,2025-05-21,Weighted Snaive,42.90348525469169,24.632849200238347,28.669410478278124,35.41432738770365,42.90841976233262,50.40251213696159,57.14742904638712,61.18399032442689
STORE_01,ITEM_001,2025-05-22,Weighted Snaive,41.68275245755139,31.43395501855916,33.69871699633436,37.48303496094063,41.68768696519232,45.89233896944401,49.67665693405028,51.94141891182547
STORE_01,ITEM_001,2025-05-23,Weighted Snaive,40.55406613047364,30.729848983738144,32.90083307582057,36.528452305198776,40.559000638114576,44.589548971030375,48.21716820040858,50.388152292491
STORE_01,ITEM_001,2025-05-24,Weighted Snaive,30.666666666666664,26.154941443281356,27.152544977157174,28.819496741558297,30.6716011743076,32.523705607056904,34.19065737145802,35.18826090533384
STORE_01,ITEM_001,2025-05-25,Weighted Snaive,37.89544235924933,21.6095135578663,25.20770863449156,31.220134841861576,37.90037686689026,44.580618891918945,50.593045099288965,54.19124017591422
STORE_01,ITEM_001,2025-05-26,Weighted Snaive,50.25290437890974,42.46234119274568,44.1841481276891,47.06121202201096,50.25783888655067,53.45446575109038,56.331529645412246,58.053336580355655
STORE_01,ITEM_001,2025-05-27,Weighted Snaive,47.66666666666666,30.895794934111798,34.60110031141831,40.79250313489198,47.67160117430759,54.5506992137232,60.74210203719687,64.44740741450337
STORE_01,ITEM_001,2025-05-28,Weighted Snaive,35.57819481680072,23.478276678017785,26.151899331981735,30.61940555968402,35.58312932444165,40.54685308919928,45.01435931690156,47.68798197086551
STORE_01,ITEM_001,2025-05-29,Weighted Snaive,38.50580875781948,27.353056557572753,29.817476804510164,33.93541498271388,38.51074326546041,43.086071548206945,47.20400972641066,49.66842997334807
